F1,Url_spotify,Track,Url_youtube,Title,Views,Likes,Stream
16559,https://open.spotify.com/artist/4f9iBmdUOhQWeP7dcAn1pf,Giant (with Rag'n'Bone Man),https://www.youtube.com/watch?v=ir6nk2zrMG0,"Calvin Harris, Rag'n'Bone Man - Giant (Official Video)",315811555,1569495,604552735
16560,https://open.spotify.com/artist/4f9iBmdUOhQWeP7dcAn1pf,Skin,https://www.youtube.com/watch?v=1Al-nuR1iAU,Rag'n'Bone Man - Skin (Official Video),162579823,1313373,289089556
16561,https://open.spotify.com/artist/4f9iBmdUOhQWeP7dcAn1pf,Anywhere Away from Here (Rag’n’Bone Man & P!nk),https://www.youtube.com/watch?v=4w--7V1P3yE,"Rag'n'Bone Man, P!nk - Anywhere Away from Here (Live at The BRIT Awards 2021)",1870346,22327,70267624
16562,https://open.spotify.com/artist/4f9iBmdUOhQWeP7dcAn1pf,All You Ever Wanted,https://www.youtube.com/watch?v=zA-zoyipi6A,Rag'n'Bone Man - All You Ever Wanted (Official Video),11078704,85998,41925048
16563,https://open.spotify.com/artist/4f9iBmdUOhQWeP7dcAn1pf,Broken People (with Logic & Rag'n'Bone Man),https://www.youtube.com/watch?v=o9zRQijCN5w,Logic & Rag'n'Bone Man - Broken People (from Bright: The Album) [Official Lyric Video],53201419,567539,94402392
16564,https://open.spotify.com/artist/4f9iBmdUOhQWeP7dcAn1pf,Grace,https://www.youtube.com/watch?v=aJ3nRYw2sD8,Rag'n'Bone Man - Grace (Live from Real World Studios) (Official Video),3196466,32080,39768633
16565,https://open.spotify.com/artist/4f9iBmdUOhQWeP7dcAn1pf,Remains (Bastille Vs. Rag’N’Bone Man Vs. Skunk Anansie),https://www.youtube.com/watch?v=bTxx5CfeNg8,Remains - Bastille (vs. Rag'n'Bone Man & Skunk Anansie),476830,4362,23008087
16566,https://open.spotify.com/artist/4f9iBmdUOhQWeP7dcAn1pf,Human - Acoustic,https://www.youtube.com/watch?v=WQhvBgJrVts,Rag'n'Bone Man - Human (Magic Garden Sessions),1781039,33920,33877791
16567,https://open.spotify.com/artist/4f9iBmdUOhQWeP7dcAn1pf,Giant (with Rag'n'Bone Man) - Robin Schulz Remix,https://www.youtube.com/watch?v=ir6nk2zrMG0,"Calvin Harris, Rag'n'Bone Man - Giant (Official Video)",315811555,1569495,45005658
16568,https://open.spotify.com/artist/6EB8VE9f7Ut6NOgviN6gDW,mori,https://www.youtube.com/watch?v=qno5ejMm9Ck,mori,8182890,73579,15761038
16569,https://open.spotify.com/artist/6EB8VE9f7Ut6NOgviN6gDW,Let You Down,https://www.youtube.com/watch?v=BnnbP7pCIvQ,Cyberpunk: Edgerunners — Ending Theme | Let You Down by Dawid Podsiadło | Netflix,16346166,460825,19702084
16570,https://open.spotify.com/artist/6EB8VE9f7Ut6NOgviN6gDW,To co masz Ty!,https://www.youtube.com/watch?v=zfL1I7WpEdk,Dawid Podsiadło - To co masz Ty! (Official Video),9255668,60606,13648947
16571,https://open.spotify.com/artist/6EB8VE9f7Ut6NOgviN6gDW,ostatnia nadzieja,https://www.youtube.com/watch?v=5Iwy_xeJi7c,sanah i Dawid Podsiadło „ostatnia nadzieja”,42900908,269253,38368540
16572,https://open.spotify.com/artist/6EB8VE9f7Ut6NOgviN6gDW,O czym śnisz?,https://www.youtube.com/watch?v=qTDpjOYDeGw,O czym śnisz?,1650927,10576,7002674
16573,https://open.spotify.com/artist/6EB8VE9f7Ut6NOgviN6gDW,Pastempomat,https://www.youtube.com/watch?v=c9B4Z_HRAcI,Dawid Podsiadlo - Pastempomat,37554406,180729,33050981
16574,https://open.spotify.com/artist/6EB8VE9f7Ut6NOgviN6gDW,WiRUS,https://www.youtube.com/watch?v=SR0KUjf0DJA,WiRUS,2146075,12336,5937046
16575,https://open.spotify.com/artist/6EB8VE9f7Ut6NOgviN6gDW,Halo,https://www.youtube.com/watch?v=GRnJ-BBi5YE,Halo,1009204,4119,4285418
16576,https://open.spotify.com/artist/6EB8VE9f7Ut6NOgviN6gDW,Małomiasteczkowy,https://www.youtube.com/watch?v=X2XWBcd5jn0,Dawid Podsiadlo - Małomiasteczkowy,50484509,366327,51049785
16577,https://open.spotify.com/artist/6EB8VE9f7Ut6NOgviN6gDW,D I A B L E,https://www.youtube.com/watch?v=L4QxmPMplYc,D I A B L E,1445935,6524,4548056
16578,https://open.spotify.com/artist/3Fl1V19tmjt57oBdxXKAjJ,Moonwalking in Calabasas (feat. Blueface) - Remix,https://www.youtube.com/watch?v=QZ2F3ZP1sxg,DDG - Moonwalking in Calabasas Remix (feat. Blueface) [Official Music Video],91024154,1175628,263581009
16579,https://open.spotify.com/artist/3Fl1V19tmjt57oBdxXKAjJ,Outside (Better Days),https://www.youtube.com/watch?v=2BNcFDmQ7YM,Blueface & OG Bobby Billions - Outside (Better Days),30751209,622536,90503225
16580,https://open.spotify.com/artist/3Fl1V19tmjt57oBdxXKAjJ,Thotiana,https://www.youtube.com/watch?v=V6EpIABAKKo,Blueface - Thotiana Remix ft. Cardi B (Directed by Cole Bennett),249073434,2210521,350405270
16581,https://open.spotify.com/artist/3Fl1V19tmjt57oBdxXKAjJ,Daddy (feat. Rich The Kid),https://www.youtube.com/watch?v=-z6tnA8DfG8,Blueface - Daddy ft. Rich The Kid (Official Video),94798353,1051421,182737597
16582,https://open.spotify.com/artist/3Fl1V19tmjt57oBdxXKAjJ,TikTok,https://www.youtube.com/watch?v=whsLEiYlcOI,Blueface - TikTok (Official Music Video),6048777,188325,14112675
16583,https://open.spotify.com/artist/3Fl1V19tmjt57oBdxXKAjJ,Bleed It,https://www.youtube.com/watch?v=JAOMtqf8YRA,Blueface - Bleed It (Official Video),14650649,183453,127098247
16584,https://open.spotify.com/artist/3Fl1V19tmjt57oBdxXKAjJ,Respect My Cryppin’,https://www.youtube.com/watch?v=SEyCaLnhX7Q,"Blueface ""Respect My Crypn"" (WSHH Exclusive - Official Music Video)",57567245,690290,48191155
16585,https://open.spotify.com/artist/3Fl1V19tmjt57oBdxXKAjJ,Holy Moly (feat. NLE Choppa),https://www.youtube.com/watch?v=5TWDdOZPvM4,Blueface ft. NLE Choppa - Holy Moly (Official Video) ft. NLE Choppa,53442861,953280,44607852
16586,https://open.spotify.com/artist/3Fl1V19tmjt57oBdxXKAjJ,Disrespectful,https://www.youtube.com/watch?v=cSB7ByIvarE,Disrespectful,13913441,220295,34472063
16587,https://open.spotify.com/artist/3Fl1V19tmjt57oBdxXKAjJ,Thotiana (Remix),https://www.youtube.com/watch?v=o5_FzJJj7ZI,Blueface - Thotiana Remix ft. YG (Directed by Cole Bennett),78655281,1054842,98061020
16588,https://open.spotify.com/artist/34v5MVKeQnIo0CWYMbbrPf,Love Me Again,https://www.youtube.com/watch?v=CfihYWRWRTQ,John Newman - Love Me Again,952484189,6029802,541876450
16589,https://open.spotify.com/artist/34v5MVKeQnIo0CWYMbbrPf,Blame (feat. John Newman),https://www.youtube.com/watch?v=6ACl8s_tBzE,Calvin Harris - Blame ft. John Newman,816927098,3264445,763220653
16590,https://open.spotify.com/artist/34v5MVKeQnIo0CWYMbbrPf,If You Really Love Me (How Will I Know),https://www.youtube.com/watch?v=2aJfC8JR2No,David Guetta x MistaJam x John Newman - If You Really Love Me (How Will I Know) [Official Video],10294147,80126,129417235
16591,https://open.spotify.com/artist/34v5MVKeQnIo0CWYMbbrPf,Feel the Love (feat. John Newman),https://www.youtube.com/watch?v=oABEGc8Dus0,Rudimental - Feel The Love (ft. John Newman) [Official Video],106973461,511062,171205162
16592,https://open.spotify.com/artist/34v5MVKeQnIo0CWYMbbrPf,Give Me Your Love,https://www.youtube.com/watch?v=ze6H75NCUs8,"Sigala - Give Me Your Love ft. John Newman, Nile Rodgers (Official Music Video)",53550980,406537,141203417
16593,https://open.spotify.com/artist/34v5MVKeQnIo0CWYMbbrPf,Gone,https://www.youtube.com/watch?v=gdD17N_LTE8,"SwitchOTR, John Newman - Gone (Official Video)",179645,5920,1621834
16594,https://open.spotify.com/artist/34v5MVKeQnIo0CWYMbbrPf,Come And Get It,https://www.youtube.com/watch?v=I5exsScaHWo,John Newman - Come And Get It (Official Music Video),51065341,365398,62180495
16595,https://open.spotify.com/artist/34v5MVKeQnIo0CWYMbbrPf,Cheating,https://www.youtube.com/watch?v=i8N6SScXb8M,John Newman - Cheating (Official Music Video),43442291,252731,32465316
16596,https://open.spotify.com/artist/34v5MVKeQnIo0CWYMbbrPf,Tiring Game,https://www.youtube.com/watch?v=DI7k3GX8KIg,John Newman - Tiring Game ft. Charlie Wilson (Official Music Video),13373570,130979,19379430
16597,https://open.spotify.com/artist/34v5MVKeQnIo0CWYMbbrPf,Waiting For A Lifetime,https://www.youtube.com/watch?v=zS5NucSJqVY,John Newman - Waiting For A Lifetime (Official Lyric Video),567767,7646,4912500
16598,https://open.spotify.com/artist/1pPmIToKXyGdsCF6LmqLmI,Plug Walk,https://www.youtube.com/watch?v=ToY6sjSV8h8,Rich The Kid - Plug Walk,325069735,2513305,597953766
16599,https://open.spotify.com/artist/1pPmIToKXyGdsCF6LmqLmI,WHO ELSE! (feat. Rich The Kid),https://www.youtube.com/watch?v=G38NsdG0hDo,Trippie Redd – WHO ELSE! Feat. Rich The Kid (Official Audio),224991,5564,1189152
16600,https://open.spotify.com/artist/1pPmIToKXyGdsCF6LmqLmI,No More Friends,https://www.youtube.com/watch?v=2QLU7gk7u-Q,Rich The Kid - No More Friends (Official Video),1163905,28920,2167065
16601,https://open.spotify.com/artist/1pPmIToKXyGdsCF6LmqLmI,New Freezer (feat. Kendrick Lamar),https://www.youtube.com/watch?v=6YqSS_b_X1U,Rich The Kid - New Freezer ft. Kendrick Lamar,109527132,1101311,298159198
16602,https://open.spotify.com/artist/1pPmIToKXyGdsCF6LmqLmI,Splashin,https://www.youtube.com/watch?v=FjcTGaEYj5Y,Rich The Kid - Splashin [Official Music Video],20264634,298386,250175888
16603,https://open.spotify.com/artist/1pPmIToKXyGdsCF6LmqLmI,Motion,https://www.youtube.com/watch?v=OqOInpvEt4w,Rich The Kid - Motion (Official Video),856689,23985,2867395
16604,https://open.spotify.com/artist/1pPmIToKXyGdsCF6LmqLmI,Where's Dexter,https://www.youtube.com/watch?v=_qXaLEkvhXY,"Rich The Kid, Famous Dex, Jay Critch - Where's Dexter (Official Video)",1083553,50336,646191
16605,https://open.spotify.com/artist/1pPmIToKXyGdsCF6LmqLmI,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,https://www.youtube.com/watch?v=_PuaYfhX4RQ,"TAlk tO Me (REMIX) Tory Lanez Feat. Lil Wayne, Rich The Kid & DJ Stevie J",58901059,369948,163214579
16606,https://open.spotify.com/artist/1pPmIToKXyGdsCF6LmqLmI,Feelin' Like Tunechi,https://www.youtube.com/watch?v=PQlZqexsh_w,"Lil Wayne, Rich The Kid - Feelin' Like Tunechi",5136776,158665,28079061
16607,https://open.spotify.com/artist/1pPmIToKXyGdsCF6LmqLmI,TAlk tO Me (with Rich The Kid),https://www.youtube.com/watch?v=v-KX9i3EB3g,"Tory Lanez, Rich The Kid - TAlk tO Me",48864758,455734,143808079
16608,https://open.spotify.com/artist/0NIIxcxNHmOoyBx03SfTCD,2 On (feat. ScHoolboy Q),https://www.youtube.com/watch?v=-s7TCuCpB5c,Tinashe - 2 On (Explicit) ft. SchoolBoy Q,210063144,1313746,294653946
16609,https://open.spotify.com/artist/0NIIxcxNHmOoyBx03SfTCD,All My Friends (feat. Tinashe & Chance the Rapper),https://www.youtube.com/watch?v=I3mrYxPLSH4,"Snakehips - All My Friends (Official Video) ft. Tinashe, Chance the Rapper",66704038,487482,562271765
16610,https://open.spotify.com/artist/0NIIxcxNHmOoyBx03SfTCD,Lean On Me,https://www.youtube.com/watch?v=FoTVL5tyB2s,Cheat Codes - Lean On Me (feat. Tinashe) [Official Music Video],4880463,73916,75326866
16611,https://open.spotify.com/artist/0NIIxcxNHmOoyBx03SfTCD,"New To You (with Normani, Tinashe & Offset)",https://www.youtube.com/watch?v=4w22l9mvIlY,"Calvin Harris - New To You (Official Audio) ft Normani, Tinashe & Offset",2768987,58345,20114029
16612,https://open.spotify.com/artist/0NIIxcxNHmOoyBx03SfTCD,Esther,https://www.youtube.com/watch?v=bVXKExUIJOI,BAYNK - Esther feat. Tinashe [Official Music Video],437790,13337,15220043
16613,https://open.spotify.com/artist/0NIIxcxNHmOoyBx03SfTCD,Naturally,https://www.youtube.com/watch?v=KI-IiIt-xpg,Tinashe - Naturally,2089837,50247,9701786
16614,https://open.spotify.com/artist/0NIIxcxNHmOoyBx03SfTCD,Throw A Fit,https://www.youtube.com/watch?v=aeRMzoA-XQI,Tinashe - Throw A Fit (Audio),11840864,166521,73041051
16615,https://open.spotify.com/artist/0NIIxcxNHmOoyBx03SfTCD,The Worst In Me,https://www.youtube.com/watch?v=p6hrlF0W0ig,KAYTRANADA - The Worst In Me (Official Video) ft. Tinashe,3800817,76740,26617306
16616,https://open.spotify.com/artist/0NIIxcxNHmOoyBx03SfTCD,X,https://www.youtube.com/watch?v=KuYfOO_d0gw,Tinashe - X / I Can See the Future [OFFICIAL MUSIC VIDEO],5077848,127522,15507196
16617,https://open.spotify.com/artist/0NIIxcxNHmOoyBx03SfTCD,Scandalous (with Tinashe),https://www.youtube.com/watch?v=Gff8uyKd6T4,Gryffin & Tinashe - Scandalous (Official Music Video),1619488,40370,4864061
16618,https://open.spotify.com/artist/06QVnTCdjs4jPKO0487EGV,Runtuh,https://www.youtube.com/watch?v=FXfqLUuVBis,Runtuh - Feby Putri Feat. Fiersa Besari (Live Session),43593034,427355,152646156
16619,https://open.spotify.com/artist/06QVnTCdjs4jPKO0487EGV,Garis Terdepan,https://www.youtube.com/watch?v=tzYWZvHqD4Y,Garis Terdepan,9943418,45242,87034776
16620,https://open.spotify.com/artist/06QVnTCdjs4jPKO0487EGV,Waktu Yang Salah,https://www.youtube.com/watch?v=jPWSLLI3xzI,FIERSA BESARI FEAT TANTRI - WAKTU YG SALAH ( Official Music Video ),44478,377,135786623
16621,https://open.spotify.com/artist/06QVnTCdjs4jPKO0487EGV,April,https://www.youtube.com/watch?v=yvdO3VM6I9U,Fiersa besari - April ( The best of fiersa besari ) - ( Lirik Video ),62024,676,82149088
16622,https://open.spotify.com/artist/06QVnTCdjs4jPKO0487EGV,Celengan Rindu,https://www.youtube.com/watch?v=yFERDTkaLXI,Fiersa Besari - Celengan Rindu (Official Lyrics Video) | DK Pictures,942957,7956,85952868
16623,https://open.spotify.com/artist/06QVnTCdjs4jPKO0487EGV,"Pelukku Untuk Pelikmu - OST Imperfect: Karier, Cinta, & Timbangan",https://www.youtube.com/watch?v=L2XSg_8vNBE,"Fiersa Besari - Pelukku untuk Pelikmu (OST Imperfect: Karier, Cinta, & Timbangan - Tayang 19 Des)",21984845,348645,77708577
16624,https://open.spotify.com/artist/06QVnTCdjs4jPKO0487EGV,Nadir,https://www.youtube.com/watch?v=c9VPJ1yrVdU,Nadir,3498119,15659,23083391
16625,https://open.spotify.com/artist/06QVnTCdjs4jPKO0487EGV,Melawan Hati,https://www.youtube.com/watch?v=ywh9dNpEX9c,FIERSA BESARI - Melawan Hati feat. PRINSA MANDAGIE (official lyric video),22993466,242527,14118057
16626,https://open.spotify.com/artist/06QVnTCdjs4jPKO0487EGV,Balada Si Roy,https://www.youtube.com/watch?v=TDljL2BbQv0,BALADA SI ROY - FIERSA BESARI FEAT EET SJAHRANIE | OFFICIAL SOUNDTRACK,269356,3743,839797
16627,https://open.spotify.com/artist/06QVnTCdjs4jPKO0487EGV,Seperti Kita Dulu,https://www.youtube.com/watch?v=65wd-MKkB58,FIERSA BESARI - Seperti Kita Dulu (Official Lyric Video),232802,6917,1452542
16628,https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY,Monotonía,https://www.youtube.com/watch?v=j5y6xLpRwx4,"Shakira, Ozuna - Monotonía (Official Video)",189144878,3670262,220692224
16629,https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY,Hey Mor,https://www.youtube.com/watch?v=7ouFkoU8Ap8,Ozuna Ft. Feid - Hey Mor (Video Oficial) | Ozutochi,167177764,693260,286106284
16630,https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY,Diles,https://www.youtube.com/watch?v=UWV41yEiGq0,"Diles - Bad Bunny, Ozuna, Farruko, Arcangel, Ñengo Flow",986389022,3786962,628424773
16631,https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY,CHAO BEBE,https://www.youtube.com/watch?v=_SgHBRPwXVk,"Ozuna, Ovy On The Drums - CHAO BEBE (Official Video)",7866881,57239,15102880
16632,https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY,Adicto (with Anuel AA & Ozuna),https://www.youtube.com/watch?v=58u-zkDLNPg,"Tainy, Anuel AA, Ozuna - Adicto (Official Video)",1008938273,3374371,587928998
16633,https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY,Solita,https://www.youtube.com/watch?v=j-sz8M8gc6U,Ozuna x Bad Bunny x Wisin x Almighty X Dj Luian X Mambo Kingz - Solita,626898831,2974735,470448044
16634,https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY,Se Preparó,https://www.youtube.com/watch?v=KWGrPNqz4uc,Ozuna - Se Preparó (Video Oficial) | Odisea,1607796351,6234555,666201533
16635,https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY,Nos Comemos (feat. Ozuna),https://www.youtube.com/watch?v=WJcsqyeIJ8Y,"Tiago PZK, Ozuna - Nos Comemos (Video Oficial)",63478535,697647,120188538
16636,https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY,Una Locura,https://www.youtube.com/watch?v=EszBkjtG7wA,Ozuna x J Balvin x Chencho Corleone - Una Locura (Video Oficial),267296505,1166738,491471865
16637,https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",https://www.youtube.com/watch?v=ixkoVwKQaJg,"DJ Snake - Taki Taki ft. Selena Gomez, Ozuna, Cardi B (Official Music Video)",2414202125,18776043,1379765140
16638,https://open.spotify.com/artist/6TLwD7HPWuiOzvXEa3oCNe,Miss You,https://www.youtube.com/watch?v=BX0lKSa_PTk,Oliver Tree & Robin Schulz - Miss You [Official Music Video],114413467,1777967,307823532
16639,https://open.spotify.com/artist/6TLwD7HPWuiOzvXEa3oCNe,WORTH NOTHING - Fast & Furious: Drift Tape/Phonk Vol 1,https://www.youtube.com/watch?v=KLPg6dQOQH8,Twisted & Oliver Tree - “WORTH NOTHING” (Fast and Furious: Drift Tape/Phonk Vol 1) [Official Audio],236040,6827,103203745
16640,https://open.spotify.com/artist/6TLwD7HPWuiOzvXEa3oCNe,Miss You - Sped Up Version,https://www.youtube.com/watch?v=Rcfpb4rk05M,Oliver Tree & Robin Schulz - Miss You (Sped Up) [Music Video],6572455,128507,60382403
16641,https://open.spotify.com/artist/6TLwD7HPWuiOzvXEa3oCNe,Life Goes On,https://www.youtube.com/watch?v=8F2s8ivKXNY,Oliver Tree - Life Goes On [Music Video],279213468,5933354,456989342
16642,https://open.spotify.com/artist/6TLwD7HPWuiOzvXEa3oCNe,Sick of U (with Oliver Tree),https://www.youtube.com/watch?v=NNGd3uANaes,BoyWithUke ft. Oliver Tree - Sick of U (Official Music Video),17589761,383486,44129835
16643,https://open.spotify.com/artist/6TLwD7HPWuiOzvXEa3oCNe,Voices (feat. Oliver Tree),https://www.youtube.com/watch?v=Rsf2j8YkXWU,KSI feat. Oliver Tree - Voices (Official Lyric Video),197506,15281,2559460
16644,https://open.spotify.com/artist/6TLwD7HPWuiOzvXEa3oCNe,Jerk,https://www.youtube.com/watch?v=NpU_aN54eJA,Oliver Tree - Jerk [Lyric Video],14327591,290539,56511690
16645,https://open.spotify.com/artist/6TLwD7HPWuiOzvXEa3oCNe,Jerk - Sped Up Version,https://www.youtube.com/watch?v=ixHvZknYvmY,Oliver Tree - Jerk (Sped Up) [Lyric Video],899207,16829,4206619
16646,https://open.spotify.com/artist/6TLwD7HPWuiOzvXEa3oCNe,Hurt,https://www.youtube.com/watch?v=89b_-kCzWCI,Oliver Tree - Hurt \ Перевод \ Субтитры \ Rus sub,226685,3253,185614625
16647,https://open.spotify.com/artist/6TLwD7HPWuiOzvXEa3oCNe,Alien Boy,https://www.youtube.com/watch?v=_ocfE8Ua-7U,Oliver Tree - All That x Alien Boy [Official Music Video],44827042,755813,262702617
16648,https://open.spotify.com/artist/07YUOmWljBTXwIseAUd9TW,Ojos Marrones - Con Sebastián Yatra,https://www.youtube.com/watch?v=otz8jqPaxbQ,"Lasso, Sebastián Yatra - Ojos Marrones",26217274,270551,67028556
16649,https://open.spotify.com/artist/07YUOmWljBTXwIseAUd9TW,Tacones Rojos,https://www.youtube.com/watch?v=Qz9gmiLBVFA,Sebastián Yatra - Tacones Rojos (Official Video),301272967,1854213,416876079
16650,https://open.spotify.com/artist/07YUOmWljBTXwIseAUd9TW,Pareja Del Año,https://www.youtube.com/watch?v=SRm2Ch4oFWs,"Sebastián Yatra, Myke Towers - Pareja Del Año",446042905,3366017,627214132
16651,https://open.spotify.com/artist/07YUOmWljBTXwIseAUd9TW,No Hay Nadie Más,https://www.youtube.com/watch?v=sD9_l3oDOag,Sebastián Yatra - No Hay Nadie Más (Official Video),941762766,3974759,431822668
16652,https://open.spotify.com/artist/07YUOmWljBTXwIseAUd9TW,Robarte un Beso,https://www.youtube.com/watch?v=Mtau4v6foHA,"Carlos Vives, Sebastián Yatra - Robarte un Beso (Official Video)",1592141705,4717580,541381598
16653,https://open.spotify.com/artist/07YUOmWljBTXwIseAUd9TW,Un Año,https://www.youtube.com/watch?v=ghAvJMxE1qo,"Sebastián Yatra, Reik - Un Año (Official Video)",715526281,4763691,466183244
16654,https://open.spotify.com/artist/07YUOmWljBTXwIseAUd9TW,Traicionera,https://www.youtube.com/watch?v=NE3IkFadCHM,Sebastián Yatra - Traicionera (Official Video),584076386,2610931,552304752
16655,https://open.spotify.com/artist/07YUOmWljBTXwIseAUd9TW,Cristina,https://www.youtube.com/watch?v=1Jw_mhoCiFY,Sebastián Yatra - Cristina,326514467,2574540,243916881
16656,https://open.spotify.com/artist/07YUOmWljBTXwIseAUd9TW,Dos Oruguitas,https://www.youtube.com/watch?v=n_k8H3uct1o,Sebastián Yatra - Dos Oruguitas (Live Performance),6256134,119752,146656186
16657,https://open.spotify.com/artist/07YUOmWljBTXwIseAUd9TW,Chica Ideal,https://www.youtube.com/watch?v=t_Fi3J4UTlg,"Sebastián Yatra, Guaynaa - Chica Ideal (Official Video)",254980687,1930752,409336558
16658,https://open.spotify.com/artist/6fOMl44jA4Sp5b9PpYCkzz,Let You Down,https://www.youtube.com/watch?v=fbHbTBP_u7U,NF - Let You Down,230298585,3053566,1248081569
16659,https://open.spotify.com/artist/6fOMl44jA4Sp5b9PpYCkzz,Lie,https://www.youtube.com/watch?v=q6UJm0w3FDE,NF - Lie (Music Video),348781,8381,467165301
16660,https://open.spotify.com/artist/6fOMl44jA4Sp5b9PpYCkzz,The Search,https://www.youtube.com/watch?v=fnlJw9H0xAM,NF - The Search,211980103,4160144,414513445
16661,https://open.spotify.com/artist/6fOMl44jA4Sp5b9PpYCkzz,If You Want Love,https://www.youtube.com/watch?v=LfxY1sg5_rw,NF - If You Want Love,74189004,1080740,408068067
16662,https://open.spotify.com/artist/6fOMl44jA4Sp5b9PpYCkzz,The Search - Edit,https://www.youtube.com/watch?v=fnlJw9H0xAM,NF - The Search,211980103,4160144,80802516
16663,https://open.spotify.com/artist/6fOMl44jA4Sp5b9PpYCkzz,When I Grow Up,https://www.youtube.com/watch?v=lxRwEPvL-mQ,NF - When I Grow Up,211586396,3459388,260959663
16664,https://open.spotify.com/artist/6fOMl44jA4Sp5b9PpYCkzz,Paralyzed,https://www.youtube.com/watch?v=Z_AD_JcS7Co,NF - Paralyzed (Music Video),890339,20924,249940499
16665,https://open.spotify.com/artist/6fOMl44jA4Sp5b9PpYCkzz,Time,https://www.youtube.com/watch?v=E1ZVSFfCk9g,NF - Time,77869352,1355686,209246207
16666,https://open.spotify.com/artist/6fOMl44jA4Sp5b9PpYCkzz,Hate Myself,https://www.youtube.com/watch?v=ZABzf76wYwo,NF - Hate Myself (Music Video),31717,738,136145574
16667,https://open.spotify.com/artist/6fOMl44jA4Sp5b9PpYCkzz,JUST LIKE YOU,https://www.youtube.com/watch?v=ug-4QS6T0p0,NF - JUST LIKE YOU (Music Video),114141,3088,94709521
16668,https://open.spotify.com/artist/7vk5e3vY1uw9plTHJAMwjN,Faded,https://www.youtube.com/watch?v=60ItHLz5WEA,Alan Walker - Faded,3400741854,26446178,1683178074
16669,https://open.spotify.com/artist/7vk5e3vY1uw9plTHJAMwjN,PS5 (with TOMORROW X TOGETHER & Alan Walker),https://www.youtube.com/watch?v=WRVonH0TTS8,salem ilese-  PS5 with TOMORROW X TOGETHER feat. Alan Walker (official music video),3113840,167879,100301922
16670,https://open.spotify.com/artist/7vk5e3vY1uw9plTHJAMwjN,"Alone, Pt. II",https://www.youtube.com/watch?v=HhjHYkPQ8F0,"Alan Walker & Ava Max - Alone, Pt. II",296387364,4819053,436607077
16671,https://open.spotify.com/artist/7vk5e3vY1uw9plTHJAMwjN,Darkside,https://www.youtube.com/watch?v=M-P4QBt-FWw,Alan Walker - Darkside (feat. Au/Ra and Tomine Harket),671812360,6258451,502244231
16672,https://open.spotify.com/artist/7vk5e3vY1uw9plTHJAMwjN,Sweet Dreams,https://www.youtube.com/watch?v=SM-BT9cijI4,Alan Walker x Imanbek - Sweet Dreams (Official Music Video),23855085,443446,169604233
16673,https://open.spotify.com/artist/7vk5e3vY1uw9plTHJAMwjN,On My Way,https://www.youtube.com/watch?v=dhYOPzcsbGM,"Alan Walker, Sabrina Carpenter & Farruko  - On My Way",496749851,9294315,529555988
16674,https://open.spotify.com/artist/7vk5e3vY1uw9plTHJAMwjN,Lily,https://www.youtube.com/watch?v=XdeS5AkZLhE,"Alan Walker, K-391 & Emelie Hollow - Lily (Music Video)",5160341,90670,318945392
16675,https://open.spotify.com/artist/7vk5e3vY1uw9plTHJAMwjN,Alone,https://www.youtube.com/watch?v=1-xGerv5FOk,Alan Walker - Alone,1300029416,11041124,609488169
16676,https://open.spotify.com/artist/7vk5e3vY1uw9plTHJAMwjN,Shut Up,https://www.youtube.com/watch?v=1sESCIMpx0U,Alan Walker & UPSAHL - Shut Up (Official Music Video),3267822,128798,11876245
16677,https://open.spotify.com/artist/7vk5e3vY1uw9plTHJAMwjN,The Spectre,https://www.youtube.com/watch?v=wJnBTPUQS5A,Alan Walker - The Spectre,1055729179,9287788,330809368
16678,https://open.spotify.com/artist/0ErzCpIMyLcjPiwT4elrtZ,Do It Again (feat. 2Rare),https://www.youtube.com/watch?v=AhWNDJhghKk,NLE Choppa - Do It Again (ft. 2Rare) [Official Music Video],19375197,383596,52402422
16679,https://open.spotify.com/artist/0ErzCpIMyLcjPiwT4elrtZ,Capo,https://www.youtube.com/watch?v=VfN3jxENsbc,"NLE Choppa ""Capo"" (WSHH Exclusive - Official Music Video)",36425514,527181,205449770
16680,https://open.spotify.com/artist/0ErzCpIMyLcjPiwT4elrtZ,Slut Me Out,https://www.youtube.com/watch?v=iss7pgQbQmo,NLE Choppa - Slut Me Out (Official Music Video),4183459,144438,34337952
16681,https://open.spotify.com/artist/0ErzCpIMyLcjPiwT4elrtZ,Self Esteem (featuring NLE Choppa),https://www.youtube.com/watch?v=9OjNQSAlaqU,Lambo4oe - Self Esteem (Official Music Video) ft. NLE Choppa [Kisses For Me],4944479,92236,10715409
