F1,Artist,Url_spotify,Track,Url_youtube,Views,official_video,Spotify_Available,Stream
11964,Reyli Barba,https://open.spotify.com/artist/69BUYvpG9MbjCyIZfsFdhJ,Contigo Quiero,https://www.youtube.com/watch?v=dgje1zFxLJI,4225826,True,1,7039423
11965,Reyli Barba,https://open.spotify.com/artist/69BUYvpG9MbjCyIZfsFdhJ,Al Fin Me Armé de Valor,https://www.youtube.com/watch?v=DDDxBVTbZRM,16316872,True,1,12714682
11966,Reyli Barba,https://open.spotify.com/artist/69BUYvpG9MbjCyIZfsFdhJ,We Never Give Up (Todo Venceremos),https://www.youtube.com/watch?v=Z0eo8VFWSU0,95984,False,1,395435
11967,Reyli Barba,https://open.spotify.com/artist/69BUYvpG9MbjCyIZfsFdhJ,Amor del Bueno (with Miguel Bosé),https://www.youtube.com/watch?v=g03Q7ccI2zA,9517656,True,1,19012635
11968,Arctic Monkeys,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH,I Wanna Be Yours,https://www.youtube.com/watch?v=-cfNldzgYCQ,110431,False,1,878557667
11969,Arctic Monkeys,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH,Do I Wanna Know?,https://www.youtube.com/watch?v=bpOSxM0rNPM,1449470227,True,1,1589532270
11970,Arctic Monkeys,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH,Why'd You Only Call Me When You're High?,https://www.youtube.com/watch?v=6366dxFf-Os,156785307,True,1,1071584745
11971,Arctic Monkeys,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH,505,https://www.youtube.com/watch?v=iIfl5k2nQBQ,59662,False,1,981404870
11972,Arctic Monkeys,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH,R U Mine?,https://www.youtube.com/watch?v=VQH8ZTgna3Q,296135529,True,1,752659809
11973,Arctic Monkeys,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH,Snap Out Of It,https://www.youtube.com/watch?v=H8tLS_NOWLs,102658887,True,1,376045969
11974,Arctic Monkeys,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH,Fluorescent Adolescent,https://www.youtube.com/watch?v=ma9I9VBKPiw,154323129,True,1,619166969
11975,Arctic Monkeys,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH,Arabella,https://www.youtube.com/watch?v=Nj8r3qmOoZ8,89447329,True,1,415683371
11976,Arctic Monkeys,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH,Knee Socks,https://www.youtube.com/watch?v=2sM9Cn7ox6g,14624,False,1,258475345
11977,Arctic Monkeys,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH,When The Sun Goes Down,https://www.youtube.com/watch?v=EqkBRVukQmE,50617664,True,1,341275107
11978,Rihanna,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,https://www.youtube.com/watch?v=Mx_OexsUI2M,78457959,True,1,174344273
11979,Rihanna,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H,Love On The Brain,https://www.youtube.com/watch?v=0RyInjfgNc4,342051359,False,1,1036635597
11980,Rihanna,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H,Umbrella,https://www.youtube.com/watch?v=CvBfHwUxHIk,872331461,True,1,1043394226
11981,Rihanna,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H,Needed Me,https://www.youtube.com/watch?v=wfN4PVaOU5Q,311367309,True,1,1150692722
11982,Rihanna,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H,This Is What You Came For,https://www.youtube.com/watch?v=kOkQ4T5WO9E,2626029906,True,1,1389243583
11983,Rihanna,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H,Don't Stop The Music,https://www.youtube.com/watch?v=yd8jh9QYfEs,635252497,True,1,651428830
11984,Rihanna,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H,Only Girl (In The World),https://www.youtube.com/watch?v=pa14VNsdSYM,885996970,True,1,648916568
11985,Rihanna,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H,Pon de Replay,https://www.youtube.com/watch?v=oEauWw9ZGrA,195174056,True,1,526013169
11986,Rihanna,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H,Stay,https://www.youtube.com/watch?v=JF8BRvqGCNs,1063298927,True,1,933966110
11987,Rihanna,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H,We Found Love,https://www.youtube.com/watch?v=tg00YEETFzg,1057066266,True,1,1018031880
11988,Arcángel,https://open.spotify.com/artist/4SsVbpTthjScTS7U2hmr1X,La Jumpa,https://www.youtube.com/watch?v=S0_888ZjlAA,94277360,True,1,217186214
11989,Arcángel,https://open.spotify.com/artist/4SsVbpTthjScTS7U2hmr1X,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),https://www.youtube.com/watch?v=CUYrEiymUMY,1418634060,True,1,291644423
11990,Arcángel,https://open.spotify.com/artist/4SsVbpTthjScTS7U2hmr1X,Si Se Da - Remix,https://www.youtube.com/watch?v=CbEst0K063c,1202918104,True,1,396374422
11991,Arcángel,https://open.spotify.com/artist/4SsVbpTthjScTS7U2hmr1X,Bottas,https://www.youtube.com/watch?v=E6hq7sCwmU0,7088362,True,1,14679203
11992,Arcángel,https://open.spotify.com/artist/4SsVbpTthjScTS7U2hmr1X,JS4E,https://www.youtube.com/watch?v=rAr3-Pn9yRI,64732289,True,1,30212295
11993,Arcángel,https://open.spotify.com/artist/4SsVbpTthjScTS7U2hmr1X,Pa' Que La Pases Bien,https://www.youtube.com/watch?v=8ZEK1OJ5SCA,99776202,False,1,111708736
11994,Arcángel,https://open.spotify.com/artist/4SsVbpTthjScTS7U2hmr1X,Infeliz,https://www.youtube.com/watch?v=JstXiHCHycI,14334,False,1,246142850
11995,Arcángel,https://open.spotify.com/artist/4SsVbpTthjScTS7U2hmr1X,La Ruta,https://www.youtube.com/watch?v=rTInvf-pTV4,9008576,True,1,7751951
11996,Arcángel,https://open.spotify.com/artist/4SsVbpTthjScTS7U2hmr1X,Me Ama Me Odia,https://www.youtube.com/watch?v=1d-gDKqgBM0,268014018,False,1,172179857
11997,Arcángel,https://open.spotify.com/artist/4SsVbpTthjScTS7U2hmr1X,Me Acostumbre (feat. Bad Bunny),https://www.youtube.com/watch?v=xKKeqlBQ3Js,765035383,True,1,194790659
11998,De La Ghetto,https://open.spotify.com/artist/3EiLUeyEcA6fbRPSHkG5kb,ULTRA SOLO REMIX,https://www.youtube.com/watch?v=Qm_tHR9iwGo,140641090,True,1,215026398
11999,De La Ghetto,https://open.spotify.com/artist/3EiLUeyEcA6fbRPSHkG5kb,La Máquina,https://www.youtube.com/watch?v=WLU9YCIXCtM,20864328,True,1,24745466
12000,De La Ghetto,https://open.spotify.com/artist/3EiLUeyEcA6fbRPSHkG5kb,Sensacion Del Bloque,https://www.youtube.com/watch?v=TVH9YaQpqAI,630,False,1,219067589
12001,De La Ghetto,https://open.spotify.com/artist/3EiLUeyEcA6fbRPSHkG5kb,AIRBNB,https://www.youtube.com/watch?v=J_IIEtm4CGk,2669393,True,1,25263167
12002,De La Ghetto,https://open.spotify.com/artist/3EiLUeyEcA6fbRPSHkG5kb,Loco Por Perrearte - Remix,https://www.youtube.com/watch?v=8y3-7OHxGPI,33643032,True,1,87667714
12003,De La Ghetto,https://open.spotify.com/artist/3EiLUeyEcA6fbRPSHkG5kb,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",https://www.youtube.com/watch?v=p03TIGqEc8o,787089410,True,1,589683929
12004,De La Ghetto,https://open.spotify.com/artist/3EiLUeyEcA6fbRPSHkG5kb,La Ocasión,https://www.youtube.com/watch?v=XngTiXBPmEE,793262955,True,1,229626806
12005,De La Ghetto,https://open.spotify.com/artist/3EiLUeyEcA6fbRPSHkG5kb,Instagram - Remix,https://www.youtube.com/watch?v=8wZaUtuQkzM,19165343,False,1,21781608
12006,De La Ghetto,https://open.spotify.com/artist/3EiLUeyEcA6fbRPSHkG5kb,Si Quieren Frontear,https://www.youtube.com/watch?v=hsw8e1n1w4A,77357932,True,1,155011496
12007,De La Ghetto,https://open.spotify.com/artist/3EiLUeyEcA6fbRPSHkG5kb,Caile,https://www.youtube.com/watch?v=X2qTgFv6XlM,317814524,True,1,154545282
12008,Jul,https://open.spotify.com/artist/3IW7ScrzXmPvZhB27hmfgy,La Bellavita (feat. Jul),https://www.youtube.com/watch?v=sCtfywzUpbY,12556242,False,1,21844490
12009,Jul,https://open.spotify.com/artist/3IW7ScrzXmPvZhB27hmfgy,La bandite,https://www.youtube.com/watch?v=RMNCkopwr08,38376955,True,1,63552095
12010,Jul,https://open.spotify.com/artist/3IW7ScrzXmPvZhB27hmfgy,J'ai tout su,https://www.youtube.com/watch?v=xC8fNydumzs,72016179,True,1,53515790
12011,Jul,https://open.spotify.com/artist/3IW7ScrzXmPvZhB27hmfgy,Cœur blanc,https://www.youtube.com/watch?v=_zC-EPlakho,13374231,True,1,8221806
12012,Jul,https://open.spotify.com/artist/3IW7ScrzXmPvZhB27hmfgy,C'est pas la mairie,,0,False,1,7193378
12013,Jul,https://open.spotify.com/artist/3IW7ScrzXmPvZhB27hmfgy,Namek,https://www.youtube.com/watch?v=PU9AH--uR28,10158966,True,1,15180140
12014,Jul,https://open.spotify.com/artist/3IW7ScrzXmPvZhB27hmfgy,La street,https://www.youtube.com/watch?v=3dFW8Pmu93Y,3381852,True,1,50748045
12015,Jul,https://open.spotify.com/artist/3IW7ScrzXmPvZhB27hmfgy,Bande organisée,https://www.youtube.com/watch?v=-CVn3-3g_BI,440402928,True,1,211760104
12016,Jul,https://open.spotify.com/artist/3IW7ScrzXmPvZhB27hmfgy,Beuh à la noix de coco,https://www.youtube.com/watch?v=xHio3AVjsOY,14118033,True,1,4450015
12017,Jul,https://open.spotify.com/artist/3IW7ScrzXmPvZhB27hmfgy,Le 100 le 100,https://www.youtube.com/watch?v=uFeociUiZjc,349,False,1,4387822
12018,Macklemore,https://open.spotify.com/artist/3JhNCzhSMTxs9WLGJJxWOY,Can't Hold Us (feat. Ray Dalton),https://www.youtube.com/watch?v=2zNSgSzhBfM,1012205370,True,1,1741876368
12019,Macklemore,https://open.spotify.com/artist/3JhNCzhSMTxs9WLGJJxWOY,Thrift Shop (feat. Wanz),https://www.youtube.com/watch?v=QK8mJJJvaes,1748130744,True,1,936540661
12020,Macklemore,https://open.spotify.com/artist/3JhNCzhSMTxs9WLGJJxWOY,Glorious (feat. Skylar Grey),https://www.youtube.com/watch?v=7OrLroFa0AI,265913962,True,1,751186246
12021,Macklemore,https://open.spotify.com/artist/3JhNCzhSMTxs9WLGJJxWOY,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),https://www.youtube.com/watch?v=8OwVaewDtS8,25452203,True,1,569454156
12022,Macklemore,https://open.spotify.com/artist/3JhNCzhSMTxs9WLGJJxWOY,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",https://www.youtube.com/watch?v=pjTj-_55WZ8,479927244,True,1,978897060
12023,Macklemore,https://open.spotify.com/artist/3JhNCzhSMTxs9WLGJJxWOY,Good Old Days (feat. Kesha),https://www.youtube.com/watch?v=1yYV9-KoSUM,111132363,True,1,353135606
12024,Macklemore,https://open.spotify.com/artist/3JhNCzhSMTxs9WLGJJxWOY,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",https://www.youtube.com/watch?v=JGhoLcsr8GA,236052447,True,1,362292694
12025,Macklemore,https://open.spotify.com/artist/3JhNCzhSMTxs9WLGJJxWOY,White Walls (feat. ScHoolboy Q & Hollis),https://www.youtube.com/watch?v=8PLifPUIuic,90090646,True,1,229025606
12026,Macklemore,https://open.spotify.com/artist/3JhNCzhSMTxs9WLGJJxWOY,CHANT (feat. Tones And I),https://www.youtube.com/watch?v=MLuDL-TlJgg,4424117,True,1,16109019
12027,Macklemore,https://open.spotify.com/artist/3JhNCzhSMTxs9WLGJJxWOY,MANIAC (feat. Windser),https://www.youtube.com/watch?v=MkrKSgwtVk0,4892544,True,1,11428418
12028,Panic! At The Disco,https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK,House of Memories,https://www.youtube.com/watch?v=PgUBhEf59Dg,914989,False,1,487680623
12029,Panic! At The Disco,https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK,High Hopes,https://www.youtube.com/watch?v=IPXIgEAGe4U,713176007,True,1,1336763515
12030,Panic! At The Disco,https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK,ME! (feat. Brendon Urie of Panic! At The Disco),https://www.youtube.com/watch?v=FuXNumBwDOM,398904222,True,1,701344250
12031,Panic! At The Disco,https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK,I Write Sins Not Tragedies,https://www.youtube.com/watch?v=vc6vs-l5dkc,377032971,True,1,729361449
12032,Panic! At The Disco,https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK,Death of a Bachelor,https://www.youtube.com/watch?v=R03cqGg40GU,164548972,True,1,381267559
12033,Panic! At The Disco,https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK,Emperor's New Clothes,https://www.youtube.com/watch?v=7qFF2v8VsaA,296594904,True,1,300029001
12034,Panic! At The Disco,https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK,Don't Threaten Me with a Good Time,https://www.youtube.com/watch?v=H5NqIsnyTG8,60749453,True,1,265468437
12035,Panic! At The Disco,https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK,The Ballad of Mona Lisa,https://www.youtube.com/watch?v=gOgpdp3lP8M,194994719,True,1,201081673
12036,Panic! At The Disco,https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK,"Hey Look Ma, I Made It",https://www.youtube.com/watch?v=BzbxacRr5Gk,74415379,True,1,306893336
12037,Panic! At The Disco,https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK,Victorious,https://www.youtube.com/watch?v=AUChk0lxF44,79281616,True,1,256229306
12038,Paramore,https://open.spotify.com/artist/74XFHRwlV6OrjEM0A2NCMF,Still into You,https://www.youtube.com/watch?v=OblL026SvD4,228368871,True,1,545175335
12039,Paramore,https://open.spotify.com/artist/74XFHRwlV6OrjEM0A2NCMF,Misery Business,https://www.youtube.com/watch?v=aCyGvGEtOwc,255069350,True,1,593116852
12040,Paramore,https://open.spotify.com/artist/74XFHRwlV6OrjEM0A2NCMF,All I Wanted,https://www.youtube.com/watch?v=W7nmB20qJv4,26270793,True,1,140714473
12041,Paramore,https://open.spotify.com/artist/74XFHRwlV6OrjEM0A2NCMF,Hard Times,https://www.youtube.com/watch?v=AEB6ibtdPZc,126807047,True,1,342014168
12042,Paramore,https://open.spotify.com/artist/74XFHRwlV6OrjEM0A2NCMF,The Only Exception,https://www.youtube.com/watch?v=-J7J_IWUhls,224765458,True,1,337615623
12043,Paramore,https://open.spotify.com/artist/74XFHRwlV6OrjEM0A2NCMF,Ain't It Fun,https://www.youtube.com/watch?v=EFEmTsfFL5A,159367874,True,1,382524246
12044,Paramore,https://open.spotify.com/artist/74XFHRwlV6OrjEM0A2NCMF,Decode,https://www.youtube.com/watch?v=RvnkAtWcKYg,432460330,True,1,0
12045,Paramore,https://open.spotify.com/artist/74XFHRwlV6OrjEM0A2NCMF,C’est Comme Ça,https://www.youtube.com/watch?v=0tGeMr5iXoA,749615,True,1,3449953
12046,Paramore,https://open.spotify.com/artist/74XFHRwlV6OrjEM0A2NCMF,Interlude: I'm Not Angry Anymore,https://www.youtube.com/watch?v=nzjJMP4Psbk,2627848,True,1,84131201
12047,Paramore,https://open.spotify.com/artist/74XFHRwlV6OrjEM0A2NCMF,This Is Why,https://www.youtube.com/watch?v=xIYJ7VaSxYY,9651173,True,1,35001882
12048,Ne-Yo,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj,Time of Our Lives,https://www.youtube.com/watch?v=bTXJQ5ql5Fw,253293645,True,1,981156901
12049,Ne-Yo,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj,So Sick,https://www.youtube.com/watch?v=IxszlJppRQI,297730894,True,1,619091362
12050,Ne-Yo,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj,Miss Independent,https://www.youtube.com/watch?v=k6M5C-oKw9k,454232743,True,1,475108514
12051,Ne-Yo,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj,Because Of You,https://www.youtube.com/watch?v=atz_aZA3rf0,242864715,True,1,348693813
12052,Ne-Yo,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj,Sexy Love,https://www.youtube.com/watch?v=mgaeGW-2z6w,128845443,True,1,186670926
12053,Ne-Yo,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj,Mad,https://www.youtube.com/watch?v=sAYuOc7_TKg,228001526,True,1,196771179
12054,Ne-Yo,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj,Let Me Love You (Until You Learn To Love Yourself),https://www.youtube.com/watch?v=crrOl0egI00,158165546,True,1,208977128
12055,Ne-Yo,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj,Closer,https://www.youtube.com/watch?v=z_aC5xPQ2f4,120771672,True,1,171285749
12056,Ne-Yo,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj,She Knows,https://www.youtube.com/watch?v=Fk1ZO_980DI,59357571,True,1,201783362
12057,Ne-Yo,https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj,Let's Go (feat. Ne-Yo),https://www.youtube.com/watch?v=LYZ6gXWZfZM,67246980,True,1,185851500
12058,Gesaffelstein,https://open.spotify.com/artist/3hteYQFiMFbJY7wS0xDymP,I Was Never There,https://www.youtube.com/watch?v=OlStmta0Vh4,118491270,True,1,495979508
12059,Gesaffelstein,https://open.spotify.com/artist/3hteYQFiMFbJY7wS0xDymP,Lost in the Fire (feat. The Weeknd),https://www.youtube.com/watch?v=ZGDGdRIxvd0,186523712,True,1,567689900
12060,Gesaffelstein,https://open.spotify.com/artist/3hteYQFiMFbJY7wS0xDymP,Hurt You,https://www.youtube.com/watch?v=wKDU5pXhf5o,59602877,True,1,230187850
12061,Gesaffelstein,https://open.spotify.com/artist/3hteYQFiMFbJY7wS0xDymP,Opr,https://www.youtube.com/watch?v=Q4sOcKVYKNc,240842,False,1,23759988
12062,Gesaffelstein,https://open.spotify.com/artist/3hteYQFiMFbJY7wS0xDymP,THE SUN (Prod. Gesaffelstein),https://www.youtube.com/watch?v=syNGDDMYQzg,1238639,True,1,4745891
12063,Gesaffelstein,https://open.spotify.com/artist/3hteYQFiMFbJY7wS0xDymP,Pursuit,https://www.youtube.com/watch?v=oRSijEW_cDM,8876735,False,1,26652899
12064,Gesaffelstein,https://open.spotify.com/artist/3hteYQFiMFbJY7wS0xDymP,Viol,https://www.youtube.com/watch?v=cF4idCtdNVM,189569,False,1,16822311
12065,Gesaffelstein,https://open.spotify.com/artist/3hteYQFiMFbJY7wS0xDymP,Ever Now,https://www.youtube.com/watch?v=LAe6Sm_MAdY,176127,True,1,2009377
12066,Gesaffelstein,https://open.spotify.com/artist/3hteYQFiMFbJY7wS0xDymP,Blast Off (feat. Pharrell Williams),https://www.youtube.com/watch?v=HPTBaPZz27M,5648721,True,1,14391975
12067,Gesaffelstein,https://open.spotify.com/artist/3hteYQFiMFbJY7wS0xDymP,Destinations,https://www.youtube.com/watch?v=oGRxdKaW9DE,1301985,False,1,10441411
12068,Atif Aslam,https://open.spotify.com/artist/2oSONSC9zQ4UonDKnLqksx,Tera Hone Laga Hoon,https://www.youtube.com/watch?v=rTuxUAuJRyY,349528331,True,1,79477830
12069,Atif Aslam,https://open.spotify.com/artist/2oSONSC9zQ4UonDKnLqksx,Tu Jaane Na,https://www.youtube.com/watch?v=P8PWN1OmZOA,244642666,True,1,71010138
12070,Atif Aslam,https://open.spotify.com/artist/2oSONSC9zQ4UonDKnLqksx,"Jeena Jeena (From ""Badlapur"")",https://www.youtube.com/watch?v=zFdi834FiZ4,80267337,True,1,87243405
12071,Atif Aslam,https://open.spotify.com/artist/2oSONSC9zQ4UonDKnLqksx,O'Meri Laila,https://www.youtube.com/watch?v=49x8GA2axfc,37809772,True,1,36281900
12072,Atif Aslam,https://open.spotify.com/artist/2oSONSC9zQ4UonDKnLqksx,Pehli Nazar Mein,https://www.youtube.com/watch?v=BadBAMnPX0I,146463651,True,1,50493480
12073,Atif Aslam,https://open.spotify.com/artist/2oSONSC9zQ4UonDKnLqksx,Pehli Dafa,https://www.youtube.com/watch?v=SxTYjptEzZs,279130401,True,1,56140216
12074,Atif Aslam,https://open.spotify.com/artist/2oSONSC9zQ4UonDKnLqksx,O Saathi,https://www.youtube.com/watch?v=YuXLN23ZGQo,483433009,True,1,70725769
12075,Atif Aslam,https://open.spotify.com/artist/2oSONSC9zQ4UonDKnLqksx,Main Rang Sharbaton Ka,https://www.youtube.com/watch?v=GnzZyGQi2ps,87878635,True,1,41740843
12076,Atif Aslam,https://open.spotify.com/artist/2oSONSC9zQ4UonDKnLqksx,Dil Diyan Gallan,https://www.youtube.com/watch?v=SAcpESN_Fk4,743948623,True,1,84413845
12077,Atif Aslam,https://open.spotify.com/artist/2oSONSC9zQ4UonDKnLqksx,Tere Sang Yaara,https://www.youtube.com/watch?v=gIOea2pgfIo,213592427,True,1,54933147
12078,Steve Aoki,https://open.spotify.com/artist/77AiFEVeAVj2ORpC85QVJs,Muñecas,https://www.youtube.com/watch?v=vuTPXmFXrak,17107408,True,1,17899601
12079,Steve Aoki,https://open.spotify.com/artist/77AiFEVeAVj2ORpC85QVJs,Pursuit Of Happiness - Extended Steve Aoki Remix,https://www.youtube.com/watch?v=MdzSqVz8qrA,371423,False,1,519362331
12080,Steve Aoki,https://open.spotify.com/artist/77AiFEVeAVj2ORpC85QVJs,MIC Drop (Steve Aoki Remix) - Full Length Edition,https://www.youtube.com/watch?v=kTlv5_Bs8aw,1300861371,True,1,268319144
12081,Steve Aoki,https://open.spotify.com/artist/77AiFEVeAVj2ORpC85QVJs,Nataaoki,https://www.youtube.com/watch?v=nyk82GVKkBo,28064639,True,1,66285945
12082,Steve Aoki,https://open.spotify.com/artist/77AiFEVeAVj2ORpC85QVJs,New York ft. mazie,https://www.youtube.com/watch?v=PJ930DI6Cqg,836725,True,1,2270706
12083,Steve Aoki,https://open.spotify.com/artist/77AiFEVeAVj2ORpC85QVJs,Waste It On Me,https://www.youtube.com/watch?v=bIv16itYi_0,52218892,True,1,254167623
12084,Steve Aoki,https://open.spotify.com/artist/77AiFEVeAVj2ORpC85QVJs,A LIGHT THAT NEVER COMES,https://www.youtube.com/watch?v=ToHo29kD9Go,38657798,True,1,91148816
12085,Steve Aoki,https://open.spotify.com/artist/77AiFEVeAVj2ORpC85QVJs,KULT (feat. Jasiah),https://www.youtube.com/watch?v=uTFo_iCN8uM,500565,True,1,19278388
12086,Steve Aoki,https://open.spotify.com/artist/77AiFEVeAVj2ORpC85QVJs,Just Hold On,https://www.youtube.com/watch?v=Vt4Tq89R8u0,45461924,True,1,493323104
12087,Steve Aoki,https://open.spotify.com/artist/77AiFEVeAVj2ORpC85QVJs,Azukita,https://www.youtube.com/watch?v=SWiaqhNSXeg,56033830,True,1,0
12088,Jason Aldean,https://open.spotify.com/artist/3FfvYsEGaIb52QPXhg4DcH,That's What Tequila Does,https://www.youtube.com/watch?v=LzHGIhEwShs,1069618,True,1,21313220
12089,Jason Aldean,https://open.spotify.com/artist/3FfvYsEGaIb52QPXhg4DcH,Dirt Road Anthem,https://www.youtube.com/watch?v=Lb9q1ScC4cg,182056717,True,1,286538088
12090,Jason Aldean,https://open.spotify.com/artist/3FfvYsEGaIb52QPXhg4DcH,You Make It Easy,https://www.youtube.com/watch?v=jLCHpZ6B1gU,189413468,True,1,372926124
12091,Jason Aldean,https://open.spotify.com/artist/3FfvYsEGaIb52QPXhg4DcH,If I Didn't Love You,https://www.youtube.com/watch?v=Zc3cxj5pDIs,33388056,True,1,100704547
12092,Jason Aldean,https://open.spotify.com/artist/3FfvYsEGaIb52QPXhg4DcH,She's Country,https://www.youtube.com/watch?v=ZsvR6XAl1os,20471365,True,1,156127963
12093,Jason Aldean,https://open.spotify.com/artist/3FfvYsEGaIb52QPXhg4DcH,Got What I Got,https://www.youtube.com/watch?v=7i1ImAbmcjM,36667427,True,1,151083877
12094,Jason Aldean,https://open.spotify.com/artist/3FfvYsEGaIb52QPXhg4DcH,Big Green Tractor,https://www.youtube.com/watch?v=rv8agst9o_0,1427211,True,1,144220354
12095,Jason Aldean,https://open.spotify.com/artist/3FfvYsEGaIb52QPXhg4DcH,Trouble With A Heartbreak,https://www.youtube.com/watch?v=TAtWP5Mct5I,11502609,True,1,37240061
12096,Jason Aldean,https://open.spotify.com/artist/3FfvYsEGaIb52QPXhg4DcH,Burnin' It Down,https://www.youtube.com/watch?v=xdImDqbgc2g,163560281,True,1,136884317
12097,Jason Aldean,https://open.spotify.com/artist/3FfvYsEGaIb52QPXhg4DcH,My Kinda Party,https://www.youtube.com/watch?v=hir_MgO6InQ,10574020,True,1,98496932
12098,Adam Levine,https://open.spotify.com/artist/4bYPcJP5jwMhSivRcqie2n,Ojalá,https://www.youtube.com/watch?v=dF5amvVZXIM,8305753,True,1,28573833
12099,Adam Levine,https://open.spotify.com/artist/4bYPcJP5jwMhSivRcqie2n,Lifestyle (feat. Adam Levine),https://www.youtube.com/watch?v=gTOYhxubOmk,22947274,True,1,176673668
12100,Adam Levine,https://open.spotify.com/artist/4bYPcJP5jwMhSivRcqie2n,Good Mood - Original Song From Paw Patrol: The Movie,https://www.youtube.com/watch?v=d64G6N-po-g,7568885,True,1,31530478
12101,Adam Levine,https://open.spotify.com/artist/4bYPcJP5jwMhSivRcqie2n,Lost Stars,https://www.youtube.com/watch?v=cL4uhaQ58Rk,153198537,True,1,312690593
12102,Adam Levine,https://open.spotify.com/artist/4bYPcJP5jwMhSivRcqie2n,No One Else Like You,https://www.youtube.com/watch?v=3phVp93WZJ8,8256543,False,1,38107491
12103,Adam Levine,https://open.spotify.com/artist/4bYPcJP5jwMhSivRcqie2n,A Higher Place,https://www.youtube.com/watch?v=Gcf2FZoeETE,7825041,False,1,28446711
12104,Adam Levine,https://open.spotify.com/artist/4bYPcJP5jwMhSivRcqie2n,Lifestyle (feat. Adam Levine) - David Guetta Slap House Mix,https://www.youtube.com/watch?v=QyIBa6EqJNw,1274542,True,1,13436144
12105,Adam Levine,https://open.spotify.com/artist/4bYPcJP5jwMhSivRcqie2n,Lost Stars - Into The Night Mix,https://www.youtube.com/watch?v=u-IbuCCvcFA,471959,True,1,17852009
12106,Adam Levine,https://open.spotify.com/artist/4bYPcJP5jwMhSivRcqie2n,Yesterday - The Voice Performance,https://www.youtube.com/watch?v=0EvHl83GG9s,129918,True,1,7558089
12107,Adam Levine,https://open.spotify.com/artist/4bYPcJP5jwMhSivRcqie2n,Wings Of Stone,https://www.youtube.com/watch?v=d6DsH1xlkzw,54949,False,1,766385
12108,1nonly,https://open.spotify.com/artist/3ZHU5AKrUmIPnCFfr82QER,Stay With Me,https://www.youtube.com/watch?v=EX6rYPtj2GE,40195398,True,1,270408673
12109,1nonly,https://open.spotify.com/artist/3ZHU5AKrUmIPnCFfr82QER,Step Back!,https://www.youtube.com/watch?v=E4GHq_yP-ro,1383310,True,1,37403178
12110,1nonly,https://open.spotify.com/artist/3ZHU5AKrUmIPnCFfr82QER,Shakira!,https://www.youtube.com/watch?v=33C7D7sBmCQ,6599775,False,1,97904074
